                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 2.2316,                  1.136,                0.96514,                0.68446,                0.32334,                0.32632,                0.11599,                  2.526,                 1.2457,                0.94422,               0.006634,               0.006634,               0.006634
                     37,                 2.2404,                 1.1527,                0.95483,                0.71722,                0.34811,                0.38079,                0.12672,                  2.388,                 1.1938,                0.91124,               0.006535,               0.006535,               0.006535
                     38,                 2.2767,                 1.1444,                0.95888,                0.75493,                0.31729,                0.32966,                0.11572,                 2.5148,                 1.6987,                0.94729,               0.006436,               0.006436,               0.006436
                     39,                 2.2032,                 1.1554,                0.96566,                0.70872,                0.34681,                0.35666,                0.13211,                 2.3113,                 1.1425,                0.90152,               0.006337,               0.006337,               0.006337
                     40,                 2.2134,                 1.1291,                0.95017,                0.71983,                0.31812,                0.33796,                0.12125,                 2.4838,                  1.163,                0.92282,               0.006238,               0.006238,               0.006238
                     41,                 2.2334,                 1.1576,                0.98199,                0.72496,                0.32986,                0.35136,                0.12357,                 2.4577,                 1.1534,                0.92934,               0.006139,               0.006139,               0.006139
                     42,                 2.2402,                  1.136,                0.94809,                0.74979,                0.33898,                0.36767,                0.13863,                 2.3745,                 1.1348,                0.93168,                0.00604,                0.00604,                0.00604
                     43,                 2.2451,                 1.1376,                0.94471,                0.66237,                0.30694,                0.30663,                0.10617,                 2.5596,                 1.1763,                0.93534,               0.005941,               0.005941,               0.005941
                     44,                 2.2168,                 1.1609,                0.95813,                0.73843,                0.36767,                0.39085,                0.15061,                 2.3166,                 1.0898,                0.92274,               0.005842,               0.005842,               0.005842
                     45,                 2.2093,                 1.1122,                 0.9416,                0.66601,                0.30639,                0.29364,                0.10299,                 2.5967,                   1.38,                0.94361,               0.005743,               0.005743,               0.005743
                     46,                 2.1805,                 1.0829,                0.95165,                0.72164,                 0.3442,                0.37428,                0.13894,                 2.3848,                 1.1189,                0.90786,               0.005644,               0.005644,               0.005644
                     47,                 2.2277,                 1.1007,                0.92795,                0.74688,                 0.3442,                0.39631,                0.15215,                 2.2963,                 1.0471,                0.89487,               0.005545,               0.005545,               0.005545
                     48,                 2.1622,                 1.0856,                0.94218,                0.74388,                0.35202,                0.39615,                0.14968,                 2.3275,                 1.0984,                0.90821,               0.005446,               0.005446,               0.005446
