                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.3669,                  1.058,                0.97106,                0.57972,                 0.2402,                0.26684,                0.09649,                 2.6166,                 1.1123,                0.94953,              0.0013466,              0.0013466,              0.0013466
                     36,                 2.3707,                 1.0845,                0.99762,                 0.6474,                0.24301,                0.27447,                0.08971,                 2.6864,                 1.2143,                0.96729,              0.0013268,              0.0013268,              0.0013268
                     37,                  2.359,                  1.047,                0.97618,                0.67588,                0.26225,                 0.3336,                0.11711,                 2.4932,                 1.1135,                0.96635,               0.001307,               0.001307,               0.001307
                     38,                 2.3324,                 1.0719,                0.98452,                0.61409,                0.27451,                0.31986,                0.10698,                 2.4415,                 1.0531,                0.93011,              0.0012872,              0.0012872,              0.0012872
                     39,                  2.304,                 1.0508,                0.96636,                0.60199,                   0.25,                0.27845,                0.09735,                 2.5644,                 1.1293,                0.94026,              0.0012674,              0.0012674,              0.0012674
                     40,                 2.2851,                 1.0547,                0.96631,                0.65684,                0.27206,                0.30917,                0.10912,                 2.4098,                  1.072,                0.92611,              0.0012476,              0.0012476,              0.0012476
                     41,                 2.3349,                 1.0937,                0.98193,                0.60947,                0.26348,                 0.3054,                0.10433,                 2.6107,                 1.1032,                0.95776,              0.0012278,              0.0012278,              0.0012278
                     42,                 2.3391,                 1.0665,                0.96919,                0.62085,                0.25735,                0.28428,                0.09703,                 2.5573,                 1.1255,                 0.9445,               0.001208,               0.001208,               0.001208
                     43,                 2.3384,                 1.0425,                0.95538,                0.66359,                0.26348,                0.28685,                0.10279,                 2.3761,                 1.0261,                0.91225,              0.0011882,              0.0011882,              0.0011882
                     44,                 2.3079,                 1.0662,                0.97948,                0.64221,                0.24416,                0.29471,                0.10624,                 2.5308,                  1.096,                 0.9417,              0.0011684,              0.0011684,              0.0011684
                     45,                 2.3526,                 1.0883,                0.96515,                0.69627,                0.25858,                0.30646,                 0.1048,                 2.4533,                  1.098,                0.93537,              0.0011486,              0.0011486,              0.0011486
                     46,                 2.2657,                 1.0237,                 0.9631,                0.66088,                0.26987,                0.31443,                0.11228,                 2.5419,                 1.1043,                0.95441,              0.0011288,              0.0011288,              0.0011288
                     47,                 2.2902,                 1.0585,                0.96752,                0.63939,                0.26348,                0.32058,                0.10752,                 2.6923,                 1.1286,                0.98456,               0.001109,               0.001109,               0.001109
                     48,                 2.3409,                 1.0518,                0.97502,                0.63244,                0.25936,                0.31092,                0.11295,                 2.3857,                 1.0585,                 0.9288,              0.0010892,              0.0010892,              0.0010892
                     49,                 2.2925,                 1.0231,                0.96282,                0.65427,                   0.25,                0.28267,                0.10077,                 2.4364,                 1.0649,                0.93565,              0.0010694,              0.0010694,              0.0010694
                     50,                 2.2861,                 1.0411,                0.97141,                0.64412,                0.24265,                0.29007,                0.10261,                 2.4281,                 1.0703,                 0.9301,              0.0010496,              0.0010496,              0.0010496
                     51,                 2.2605,                 1.0082,                0.95963,                0.60926,                0.25223,                0.28846,                0.10997,                 2.4303,                 1.0242,                0.92379,              0.0010298,              0.0010298,              0.0010298
                     52,                 2.2577,                 1.0399,                0.94834,                0.66095,                0.26593,                0.30681,                0.11132,                 2.4095,                 1.0383,                0.91893,                0.00101,                0.00101,                0.00101
                     53,                 2.2782,                 1.0347,                0.96641,                0.65142,                0.26796,                0.30502,                0.10809,                 2.4439,                  1.053,                0.93039,              0.0009902,              0.0009902,              0.0009902
                     54,                 2.2258,                0.99543,                0.95034,                0.64222,                0.25735,                0.29758,                0.10593,                 2.4483,                 1.0465,                0.91501,              0.0009704,              0.0009704,              0.0009704
                     55,                 2.2943,                   1.04,                0.97147,                0.64782,                 0.2549,                0.29961,                0.10508,                 2.4894,                 1.0307,                0.94102,              0.0009506,              0.0009506,              0.0009506
                     56,                 2.2368,                0.99263,                0.94799,                0.65548,                0.27941,                 0.3233,                0.11639,                 2.4031,                  1.029,                0.92694,              0.0009308,              0.0009308,              0.0009308
                     57,                 2.2259,                0.99431,                0.94373,                0.63485,                0.26961,                0.29387,                0.09843,                 2.4198,                  1.073,                0.92335,               0.000911,               0.000911,               0.000911
                     58,                 2.1952,                0.98675,                0.96415,                0.67086,                0.26225,                0.30129,                0.10484,                 2.4676,                 1.0749,                0.93249,              0.0008912,              0.0008912,              0.0008912
                     59,                 2.1905,                 1.0042,                0.96082,                0.68436,                0.28431,                0.35288,                0.12405,                 2.3455,                 1.0436,                  0.914,              0.0008714,              0.0008714,              0.0008714
                     60,                 2.2401,                0.98735,                0.94608,                0.61996,                0.26389,                0.29416,                 0.1061,                 2.4625,                 1.0568,                0.94261,              0.0008516,              0.0008516,              0.0008516
                     61,                  2.173,                0.98485,                0.94182,                0.64991,                0.26961,                0.32264,                0.11588,                 2.3815,                 1.0437,                0.91494,              0.0008318,              0.0008318,              0.0008318
                     62,                 2.1995,                0.99541,                0.93929,                0.66957,                0.25735,                0.29191,                0.10833,                 2.4207,                 1.0283,                0.94234,               0.000812,               0.000812,               0.000812
