                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 2.1091,                0.81492,                 1.6323,                0.94425,                0.93154,                0.95462,                0.40987,                 2.0492,                0.70542,                 1.8236,               0.008482,               0.008482,               0.008482
                     49,                 2.0969,                 0.8095,                 1.6226,                0.94219,                0.93611,                 0.9523,                0.39736,                 2.0724,                0.71113,                 1.8375,               0.008449,               0.008449,               0.008449
                     50,                 2.0989,                0.80917,                 1.6197,                0.94296,                0.94012,                  0.956,                0.41087,                 2.0427,                0.70309,                 1.8195,               0.008416,               0.008416,               0.008416
                     51,                  2.103,                0.81175,                 1.6326,                0.94465,                0.93579,                0.95511,                0.40774,                 2.0577,                0.70559,                 1.8232,               0.008383,               0.008383,               0.008383
                     52,                 2.0925,                0.80802,                 1.6195,                0.94691,                0.93958,                0.95761,                0.41312,                 2.0552,                0.69245,                 1.8215,                0.00835,                0.00835,                0.00835
                     53,                 2.1002,                0.80853,                 1.6175,                 0.9472,                0.93714,                0.95623,                0.41052,                 2.0371,                0.69964,                 1.8179,               0.008317,               0.008317,               0.008317
                     54,                 2.0921,                0.80447,                 1.6344,                0.94631,                0.93606,                0.95585,                0.40982,                 2.0416,                0.69567,                 1.8146,               0.008284,               0.008284,               0.008284
                     55,                 2.0918,                0.80372,                 1.6217,                0.94869,                0.93877,                0.95775,                0.41663,                 2.0392,                0.68945,                  1.819,               0.008251,               0.008251,               0.008251
                     56,                 2.0878,                0.79903,                 1.6169,                 0.9496,                0.93904,                0.95808,                0.41365,                 2.0398,                0.69659,                  1.812,               0.008218,               0.008218,               0.008218
                     57,                 2.0927,                0.79846,                 1.6232,                0.95368,                0.94265,                0.96172,                 0.4181,                 2.0476,                0.69384,                 1.8159,               0.008185,               0.008185,               0.008185
                     58,                 2.0965,                0.80396,                 1.6189,                0.95048,                0.94283,                0.96103,                0.41638,                 2.0425,                0.68901,                 1.8266,               0.008152,               0.008152,               0.008152
                     59,                 2.0884,                0.79872,                 1.6127,                0.94816,                0.93931,                0.95558,                 0.4162,                 2.0403,                0.69137,                 1.8183,               0.008119,               0.008119,               0.008119
                     60,                 2.0765,                0.79332,                 1.6102,                0.94817,                0.94169,                0.95664,                0.41605,                 2.0565,                0.67729,                 1.8368,               0.008086,               0.008086,               0.008086
                     61,                 2.0886,                0.80096,                 1.6215,                0.94661,                0.93931,                0.95851,                0.41281,                 2.0549,                0.69027,                 1.8283,               0.008053,               0.008053,               0.008053
                     62,                 2.0745,                0.79524,                 1.6108,                0.95076,                0.94165,                0.95669,                0.41561,                 2.0473,                 0.6858,                 1.8198,                0.00802,                0.00802,                0.00802
                     63,                 2.0928,                0.79309,                 1.6287,                0.95467,                  0.945,                0.96534,                0.41771,                 2.0282,                 0.6834,                 1.8099,               0.007987,               0.007987,               0.007987
                     64,                 2.0844,                0.79856,                 1.6128,                0.95449,                0.94328,                0.95941,                0.41636,                 2.0322,                0.68606,                 1.8143,               0.007954,               0.007954,               0.007954
                     65,                 2.0766,                0.79171,                 1.6182,                0.95331,                0.94601,                0.96202,                0.41937,                 2.0408,                0.67611,                 1.8195,               0.007921,               0.007921,               0.007921
                     66,                 2.0728,                 0.7853,                 1.6088,                0.94694,                0.93823,                0.95986,                   0.42,                 2.0325,                0.67406,                  1.812,               0.007888,               0.007888,               0.007888
                     67,                 2.0724,                0.78316,                 1.6019,                0.94934,                0.94426,                0.96053,                0.41729,                 2.0371,                0.68825,                 1.8139,               0.007855,               0.007855,               0.007855
                     68,                 2.0771,                0.78421,                  1.628,                0.95161,                0.94312,                0.96245,                0.42193,                  2.034,                0.67747,                 1.8134,               0.007822,               0.007822,               0.007822
