                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 3.3336,                 1.3196,                 0.8946,                 0.5402,                0.13168,                0.15855,                0.05375,                 3.2416,                 1.0833,                0.88143,               0.006634,               0.006634,               0.006634
                     37,                 3.3474,                 1.2902,                0.90417,                0.63186,                0.12386,                0.22205,                0.07142,                  3.352,                 1.3597,                0.87106,               0.006535,               0.006535,               0.006535
                     38,                  3.313,                 1.3956,                0.88042,                0.62257,                0.13299,                0.21308,                0.07562,                 3.0638,                 1.1452,                0.85512,               0.006436,               0.006436,               0.006436
                     39,                 3.1681,                 1.2752,                0.89262,                0.32734,                0.11864,                0.23408,                 0.0708,                 3.5612,                 1.9265,                0.88482,               0.006337,               0.006337,               0.006337
                     40,                  3.179,                 1.3276,                0.87763,                0.58626,                0.13299,                 0.2245,                0.07167,                 3.3357,                 1.2458,                 0.8581,               0.006238,               0.006238,               0.006238
                     41,                  3.154,                 1.3016,                0.90326,                0.70632,                0.13797,                0.22752,                0.07648,                 3.0524,                 1.2096,                0.85663,               0.006139,               0.006139,               0.006139
                     42,                 3.1538,                 1.2941,                0.88013,                    0.3,                0.13299,                0.22737,                0.07028,                 3.4253,                 1.7456,                0.88679,                0.00604,                0.00604,                0.00604
                     43,                  3.205,                 1.3096,                0.87786,                0.51311,                 0.1369,                0.18096,                0.05389,                 3.2747,                 1.1158,                0.87309,               0.005941,               0.005941,               0.005941
                     44,                 3.2525,                 1.2953,                0.88033,                0.57924,                0.15254,                0.20877,                0.06866,                 3.2138,                 1.1454,                0.85571,               0.005842,               0.005842,               0.005842
                     45,                 3.2096,                  1.366,                0.88149,                0.65565,                 0.1043,                0.16966,                0.05293,                 3.5728,                   1.41,                0.88934,               0.005743,               0.005743,               0.005743
                     46,                 3.1255,                 1.2738,                0.89996,                0.53921,                0.12907,                0.16833,                0.05131,                 3.5342,                 1.1377,                0.88094,               0.005644,               0.005644,               0.005644
                     47,                 3.1303,                 1.2566,                0.86386,                0.57517,                0.16167,                0.19922,                0.06463,                 3.1129,                  1.025,                0.85832,               0.005545,               0.005545,               0.005545
                     48,                 3.0308,                  1.258,                0.86771,                0.25666,                 0.1382,                0.20966,                0.05794,                 3.6155,                 1.6048,                0.88807,               0.005446,               0.005446,               0.005446
                     49,                 3.0906,                 1.2749,                0.87313,                0.59809,                0.13387,                0.17671,                0.05042,                 3.5117,                 1.1871,                 0.8656,               0.005347,               0.005347,               0.005347
                     50,                 3.1334,                 1.3562,                0.85632,                0.55212,                0.17862,                  0.199,                0.06247,                 2.9976,                 1.0388,                0.83763,               0.005248,               0.005248,               0.005248
                     51,                 3.0806,                 1.2649,                0.87138,                0.47818,                0.11995,                0.17612,                0.05017,                 3.8075,                 1.2918,                0.87734,               0.005149,               0.005149,               0.005149
                     52,                 3.0265,                 1.2011,                0.86412,                0.55869,                0.11734,                0.18492,                0.06481,                  3.381,                 1.1387,                  0.859,                0.00505,                0.00505,                0.00505
                     53,                  2.946,                 1.1797,                0.85977,                0.64123,                0.15645,                0.24145,                 0.0834,                 3.1383,                 1.0526,                0.86461,               0.004951,               0.004951,               0.004951
                     54,                 2.9283,                 1.2531,                0.85242,                0.57692,                0.15906,                0.19732,                0.06666,                 3.0227,                 1.0491,                0.84089,               0.004852,               0.004852,               0.004852
                     55,                 3.0906,                 1.2665,                0.87802,                0.53788,                0.09561,                0.13091,                0.03557,                 4.2909,                 1.3871,                 0.9139,               0.004753,               0.004753,               0.004753
                     56,                  3.088,                 1.2438,                0.88029,                0.58416,                0.14652,                0.17194,                0.05189,                 3.3019,                 1.0079,                0.85664,               0.004654,               0.004654,               0.004654
                     57,                 3.0235,                 1.2127,                0.86054,                 0.6555,                0.16558,                0.23656,                0.07764,                 2.9797,                0.97585,                0.85739,               0.004555,               0.004555,               0.004555
                     58,                 2.9198,                 1.2046,                0.87228,                0.25108,                0.07562,                0.17437,                0.06159,                 3.3097,                 3.5413,                0.88537,               0.004456,               0.004456,               0.004456
                     59,                 3.0017,                 1.2354,                0.86341,                0.59905,                0.16428,                 0.2114,                0.06614,                  3.183,                  1.089,                0.85683,               0.004357,               0.004357,               0.004357
                     60,                 2.9219,                 1.1674,                0.86104,                0.54135,                0.14342,                0.17572,                0.05701,                 3.2519,                  1.076,                0.86363,               0.004258,               0.004258,               0.004258
                     61,                 3.0394,                 1.2122,                0.87259,                0.59183,                0.15254,                0.19973,                0.06609,                 3.1486,                 1.0135,                0.85648,               0.004159,               0.004159,               0.004159
                     62,                 2.9454,                  1.252,                0.88365,                0.65746,                0.12512,                0.22282,                0.07508,                 3.1723,                 1.2847,                0.85313,                0.00406,                0.00406,                0.00406
                     63,                 2.8594,                 1.2343,                0.86393,                0.59055,                0.15776,                0.20034,                0.06785,                 3.0669,                 1.0056,                0.83877,               0.003961,               0.003961,               0.003961
                     64,                 2.8941,                 1.1899,                0.86122,                0.61458,                0.14993,                0.23616,                0.08001,                 3.0463,                      1,                0.85005,               0.003862,               0.003862,               0.003862
                     65,                  2.838,                 1.1265,                0.87234,                0.64255,                0.16297,                0.22671,                0.08253,                 2.7754,                 0.9086,                0.83401,               0.003763,               0.003763,               0.003763
                     66,                 2.8978,                 1.1936,                0.86529,                0.59413,                0.14081,                  0.177,                0.06255,                 3.0791,                 1.0517,                 0.8471,               0.003664,               0.003664,               0.003664
                     67,                   2.96,                 1.1929,                0.86801,                0.52641,                 0.1395,                0.16104,                0.04699,                 3.3327,                 1.1129,                0.88733,               0.003565,               0.003565,               0.003565
                     68,                 2.8113,                 1.1875,                0.86913,                0.56074,                0.16428,                0.19286,                0.06596,                 3.0938,                 1.0218,                0.85977,               0.003466,               0.003466,               0.003466
                     69,                 2.8477,                  1.178,                 0.8547,                0.61992,                0.15385,                0.20798,                0.06307,                 3.1972,                 1.0757,                0.86449,               0.003367,               0.003367,               0.003367
                     70,                 2.8101,                 1.1488,                0.86168,                0.74265,                0.16688,                0.28611,                 0.1021,                 2.7355,                0.92327,                0.85803,               0.003268,               0.003268,               0.003268
                     71,                 2.8775,                  1.148,                0.85561,                0.62168,                0.16037,                0.20635,                0.06663,                 3.0537,                 1.0272,                0.86301,               0.003169,               0.003169,               0.003169
