                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 2.5496,                 1.0474,                0.86451,                 0.5396,                0.15645,                0.22906,                0.08562,                 2.5847,                0.93415,                0.85146,              0.0013268,              0.0013268,              0.0013268
                     37,                 2.5236,                 1.0782,                0.87928,                0.54459,                0.15515,                0.20636,                0.07904,                 2.6119,                0.88531,                0.86201,               0.001307,               0.001307,               0.001307
                     38,                  2.585,                 1.1012,                  0.857,                0.54541,                0.15385,                 0.1986,                0.07269,                 2.6531,                0.88197,                0.87156,              0.0012872,              0.0012872,              0.0012872
                     39,                 2.4574,                 1.0462,                0.86627,                0.53133,                0.15515,                0.20595,                0.07779,                 2.5907,                0.89341,                0.86411,              0.0012674,              0.0012674,              0.0012674
                     40,                 2.4636,                 1.0484,                0.84955,                0.57033,                0.16167,                0.21991,                0.08098,                 2.7382,                0.90326,                0.86213,              0.0012476,              0.0012476,              0.0012476
                     41,                 2.5158,                 1.0559,                0.88229,                0.62309,                0.16037,                  0.215,                0.07876,                 2.6561,                0.85069,                0.86537,              0.0012278,              0.0012278,              0.0012278
                     42,                 2.4618,                 1.0599,                0.85465,                0.58237,                0.16167,                0.21186,                0.07582,                 2.5884,                 0.8591,                0.85502,               0.001208,               0.001208,               0.001208
                     43,                 2.4598,                 1.0559,                0.85597,                0.49148,                0.14472,                0.18975,                0.06676,                 2.7875,                0.93423,                0.86789,              0.0011882,              0.0011882,              0.0011882
                     44,                 2.5113,                 1.0692,                0.85474,                0.52949,                0.16167,                0.20258,                0.07506,                 2.5437,                0.88463,                0.87965,              0.0011684,              0.0011684,              0.0011684
                     45,                 2.4593,                 1.0581,                0.85032,                 0.5715,                0.16037,                0.20167,                 0.0743,                 2.5842,                0.86622,                0.87804,              0.0011486,              0.0011486,              0.0011486
                     46,                  2.484,                 1.0081,                0.87901,                0.53366,                0.15218,                0.20055,                 0.0752,                 2.6566,                0.86781,                0.88053,              0.0011288,              0.0011288,              0.0011288
                     47,                 2.4103,                 1.0104,                0.84331,                0.53506,                0.15645,                0.19937,                 0.0639,                 2.7859,                0.92505,                 0.8626,               0.001109,               0.001109,               0.001109
                     48,                 2.4424,                  1.013,                0.84649,                0.53121,                0.15515,                0.22373,                0.08679,                 2.5903,                0.87669,                 0.8758,              0.0010892,              0.0010892,              0.0010892
                     49,                 2.4174,                 1.0225,                0.84997,                0.55387,                0.16558,                0.22844,                0.08803,                 2.6159,                0.89093,                0.87527,              0.0010694,              0.0010694,              0.0010694
                     50,                 2.4102,                  1.047,                0.84163,                 0.5977,                0.16658,                0.20761,                0.07622,                 2.5584,                0.86174,                0.86639,              0.0010496,              0.0010496,              0.0010496
                     51,                 2.4368,                 1.0156,                0.86159,                0.62027,                 0.1721,                0.22535,                0.08281,                 2.4033,                0.84669,                0.86139,              0.0010298,              0.0010298,              0.0010298
                     52,                 2.4634,                0.98418,                0.84874,                0.58831,                0.16558,                0.25091,                0.09868,                 2.4914,                0.81665,                0.87072,                0.00101,                0.00101,                0.00101
                     53,                 2.3684,                0.97345,                0.84397,                0.56837,                0.17168,                0.22089,                 0.0834,                 2.5198,                0.85068,                0.89455,              0.0009902,              0.0009902,              0.0009902
                     54,                 2.4306,                 1.0323,                 0.8534,                0.55908,                0.17028,                0.21412,                0.07792,                 2.6531,                0.90032,                 0.8629,              0.0009704,              0.0009704,              0.0009704
                     55,                 2.3739,                0.99866,                0.85896,                0.61071,                0.15954,                0.23833,                0.09282,                  2.561,                0.82496,                0.88907,              0.0009506,              0.0009506,              0.0009506
                     56,                 2.3923,                0.98898,                0.86323,                0.58565,                0.16297,                0.21847,                0.08624,                 2.4907,                0.79808,                0.87149,              0.0009308,              0.0009308,              0.0009308
                     57,                 2.3641,                0.96744,                0.84062,                0.59766,                 0.1685,                0.25299,                0.10181,                 2.4148,                0.81816,                0.86227,               0.000911,               0.000911,               0.000911
                     58,                 2.2923,                0.96171,                0.85434,                0.58767,                0.15776,                0.21306,                0.07992,                 2.6629,                0.86724,                0.86542,              0.0008912,              0.0008912,              0.0008912
                     59,                  2.366,                 1.0063,                0.84231,                 0.6371,                0.17731,                0.25242,                0.10042,                 2.4082,                0.81746,                 0.8589,              0.0008714,              0.0008714,              0.0008714
                     60,                 2.2981,                0.94617,                0.84323,                0.63178,                0.16819,                0.22623,                0.08569,                 2.4665,                0.82952,                0.86375,              0.0008516,              0.0008516,              0.0008516
                     61,                 2.3981,                 0.9689,                0.85389,                0.63096,                0.17471,                0.24468,                0.09252,                 2.4722,                0.81787,                0.85467,              0.0008318,              0.0008318,              0.0008318
                     62,                 2.3211,                0.97667,                0.86348,                0.64012,                0.17992,                0.24809,                0.09353,                 2.4482,                0.82554,                0.86616,               0.000812,               0.000812,               0.000812
                     63,                 2.3049,                0.96901,                0.84706,                0.59174,                0.17471,                0.22688,                0.08365,                 2.5533,                0.87371,                0.88964,              0.0007922,              0.0007922,              0.0007922
                     64,                 2.3016,                0.96424,                0.84161,                0.65451,                 0.1721,                0.26379,                0.10314,                 2.4344,                0.80057,                0.87781,              0.0007724,              0.0007724,              0.0007724
                     65,                 2.2489,                0.93881,                0.86032,                0.61982,                0.16819,                0.24542,                 0.0961,                  2.482,                0.79453,                0.86545,              0.0007526,              0.0007526,              0.0007526
                     66,                 2.2808,                0.96919,                0.85375,                0.62493,                0.17862,                0.23629,                0.08597,                 2.4612,                0.86907,                0.87052,              0.0007328,              0.0007328,              0.0007328
                     67,                 2.3186,                0.92709,                0.85233,                0.58411,                0.16819,                0.22368,                0.08424,                 2.6028,                0.89341,                0.89629,               0.000713,               0.000713,               0.000713
                     68,                 2.1943,                0.91421,                0.84963,                0.64245,                0.17601,                0.24715,                0.10073,                 2.3407,                0.79547,                0.85378,              0.0006932,              0.0006932,              0.0006932
                     69,                 2.3091,                 0.9637,                0.83703,                 0.6706,                0.18314,                0.27588,                0.10817,                 2.3609,                0.78305,                0.87615,              0.0006734,              0.0006734,              0.0006734
                     70,                 2.2312,                  0.946,                0.84173,                0.63278,                0.16949,                0.24223,                0.09244,                 2.4794,                0.78498,                0.87215,              0.0006536,              0.0006536,              0.0006536
                     71,                 2.2713,                0.91642,                0.84145,                0.61703,                0.18253,                0.24425,                0.09227,                 2.4384,                0.80919,                0.86859,              0.0006338,              0.0006338,              0.0006338
                     72,                 2.2431,                0.93154,                0.84275,                0.66088,                0.17471,                0.27471,                0.10836,                 2.4285,                0.79767,                0.86293,               0.000614,               0.000614,               0.000614
                     73,                 2.2919,                 0.8966,                0.83137,                0.67752,                0.17992,                0.26514,                 0.1043,                  2.407,                0.77502,                0.87685,              0.0005942,              0.0005942,              0.0005942
                     74,                 2.2957,                0.93237,                0.84271,                0.63195,                 0.1708,                0.21088,                0.07994,                 2.4795,                0.81232,                0.89848,              0.0005744,              0.0005744,              0.0005744
                     75,                 2.2587,                0.92061,                0.85086,                0.66719,                0.17471,                0.26543,                 0.1048,                 2.4406,                0.76811,                 0.8533,              0.0005546,              0.0005546,              0.0005546
                     76,                 2.2078,                0.92312,                0.83612,                0.65441,                0.17862,                0.25677,                 0.1023,                 2.3439,                0.79724,                0.85495,              0.0005348,              0.0005348,              0.0005348
                     77,                 2.1786,                0.90909,                0.83658,                0.62607,                0.17471,                 0.2651,                0.10781,                 2.3846,                0.78678,                0.87248,               0.000515,               0.000515,               0.000515
                     78,                 2.3121,                 0.9336,                0.83152,                0.61183,                0.17601,                0.24616,                0.09377,                 2.5222,                0.81419,                0.87746,              0.0004952,              0.0004952,              0.0004952
                     79,                 2.2791,                0.93145,                0.83647,                0.67267,                0.17992,                0.27118,                0.10867,                 2.2889,                0.74104,                  0.854,              0.0004754,              0.0004754,              0.0004754
                     80,                 2.2166,                0.90037,                0.82691,                0.64375,                0.18123,                 0.2594,                0.10517,                 2.3563,                0.77269,                0.85679,              0.0004556,              0.0004556,              0.0004556
                     81,                 2.2292,                0.92083,                0.82368,                0.64225,                0.17789,                0.26314,                0.10268,                 2.3776,                0.77708,                0.86214,              0.0004358,              0.0004358,              0.0004358
                     82,                 2.2051,                0.88368,                0.83658,                0.61272,                0.16688,                0.25594,                0.10006,                 2.3969,                0.77021,                 0.8586,               0.000416,               0.000416,               0.000416
                     83,                 2.1853,                 0.9082,                0.84955,                0.65362,                0.17601,                0.26446,                0.10831,                 2.3046,                0.75906,                0.86229,              0.0003962,              0.0003962,              0.0003962
                     84,                 2.2519,                0.91602,                0.84744,                 0.6192,                0.17731,                0.25048,                0.09618,                 2.4058,                0.78953,                0.87472,              0.0003764,              0.0003764,              0.0003764
                     85,                 2.1433,                0.87828,                0.84071,                0.60621,                0.17261,                0.25256,                0.10152,                 2.4105,                0.78884,                0.87461,              0.0003566,              0.0003566,              0.0003566
                     86,                 2.1887,                0.90876,                0.81956,                0.64286,                0.17471,                0.25194,                0.10161,                 2.3447,                0.77696,                0.88193,              0.0003368,              0.0003368,              0.0003368
                     87,                 2.2048,                0.90565,                0.82781,                 0.6565,                 0.1734,                0.24415,                0.09385,                 2.5097,                 0.8164,                0.90273,               0.000317,               0.000317,               0.000317
                     88,                 2.1342,                0.89157,                0.83445,                0.66731,                0.17601,                0.27491,                0.11102,                 2.3263,                0.74278,                0.85605,              0.0002972,              0.0002972,              0.0002972
                     89,                 2.1298,                0.87941,                0.83315,                0.69739,                0.17992,                0.26571,                 0.1063,                 2.3691,                0.78404,                0.87405,              0.0002774,              0.0002774,              0.0002774
                     90,                 2.1438,                0.88127,                 0.8386,                0.65303,                0.17992,                0.25302,                0.10401,                 2.3126,                0.76292,                0.87524,              0.0002576,              0.0002576,              0.0002576
                     91,                 2.1527,                0.89779,                0.83217,                  0.678,                0.19166,                0.28344,                0.10704,                 2.3098,                0.78002,                0.85662,              0.0002378,              0.0002378,              0.0002378
                     92,                  2.199,                0.87301,                0.83776,                0.68338,                0.18123,                0.29556,                0.11837,                 2.3496,                 0.7885,                0.86383,               0.000218,               0.000218,               0.000218
                     93,                 2.1634,                0.89731,                0.82516,                0.66579,                0.18961,                0.27945,                0.11276,                 2.3155,                0.77013,                 0.8616,              0.0001982,              0.0001982,              0.0001982
                     94,                 2.1727,                0.90469,                  0.822,                0.70382,                0.18253,                0.28414,                0.11261,                 2.3464,                0.77475,                0.86945,              0.0001784,              0.0001784,              0.0001784
                     95,                 2.0969,                0.85887,                0.81792,                0.65825,                0.18514,                0.26281,                0.10196,                 2.3849,                0.79756,                0.87115,              0.0001586,              0.0001586,              0.0001586
                     96,                 2.0984,                0.90372,                0.82986,                0.64013,                0.18253,                0.27043,                0.10694,                 2.3469,                 0.7748,                0.87251,              0.0001388,              0.0001388,              0.0001388
                     97,                 2.0747,                 0.8482,                0.82493,                0.64158,                0.18123,                0.25726,                0.10242,                 2.3227,                0.76965,                 0.8617,               0.000119,               0.000119,               0.000119
                     98,                 2.1726,                0.90113,                0.83728,                0.67565,                0.17992,                 0.2666,                0.10391,                 2.3318,                0.76257,                0.88441,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 2.1278,                0.90092,                0.83338,                0.67057,                0.18046,                0.26692,                0.10421,                  2.342,                0.76907,                0.87859,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                  2.067,                0.85201,                0.82435,                0.66797,                0.17992,                0.27311,                0.11007,                 2.3158,                0.76138,                0.87727,               5.96e-05,               5.96e-05,               5.96e-05
