                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 2.7369,                 1.2558,                0.89013,                0.55379,                0.13168,                 0.1688,                0.05101,                 2.8567,                 1.1391,                0.85877,               0.006535,               0.006535,               0.006535
                     38,                 2.7806,                 1.3436,                0.87587,                 0.5763,                0.14542,                0.18636,                0.05748,                 2.8346,                 1.1305,                 0.8685,               0.006436,               0.006436,               0.006436
                     39,                 2.6943,                 1.2494,                0.89122,                0.46532,                0.14993,                0.19003,                0.06399,                 2.6599,                 1.1055,                0.85343,               0.006337,               0.006337,               0.006337
                     40,                 2.6535,                 1.2822,                0.87482,                0.56254,                0.15515,                0.16885,                 0.0528,                 2.6308,                 1.0295,                0.86321,               0.006238,               0.006238,               0.006238
                     41,                 2.6911,                  1.302,                0.90337,                0.55908,                0.14472,                0.14401,                0.04345,                 2.8156,                 1.0918,                0.87276,               0.006139,               0.006139,               0.006139
                     42,                 2.6457,                 1.2756,                0.86334,                0.55121,                 0.1382,                0.16225,                0.05169,                 2.7079,                 1.1209,                0.85328,                0.00604,                0.00604,                0.00604
                     43,                 2.6672,                 1.2592,                0.86932,                0.21142,                0.13038,                0.18838,                0.05277,                 3.0695,                 1.8136,                0.89133,               0.005941,               0.005941,               0.005941
                     44,                 2.7218,                 1.2976,                0.87391,                0.58125,                0.15776,                0.20085,                0.06532,                 2.6283,                 1.1098,                0.85283,               0.005842,               0.005842,               0.005842
                     45,                 2.6225,                  1.241,                0.86403,                0.58072,                0.14863,                 0.1738,                0.05595,                 2.7283,                0.99384,                0.86818,               0.005743,               0.005743,               0.005743
                     46,                 2.6667,                 1.2148,                0.89806,                0.50707,                0.13948,                0.15708,                0.05268,                 2.7582,                 1.1499,                0.86953,               0.005644,               0.005644,               0.005644
                     47,                 2.6313,                 1.2314,                0.86662,                0.17059,                0.03781,                0.09747,                0.02757,                 3.9473,                 3.7058,                 1.0065,               0.005545,               0.005545,               0.005545
                     48,                 2.5536,                 1.2516,                0.86024,                0.58654,                0.14342,                0.15934,                0.04997,                 2.7337,                 1.1368,                0.86907,               0.005446,               0.005446,               0.005446
                     49,                  2.596,                 1.2456,                0.86381,                 0.5148,                0.15254,                0.16133,                 0.0537,                  2.573,                 1.0467,                0.85161,               0.005347,               0.005347,               0.005347
                     50,                 2.5908,                 1.2874,                0.84859,                0.53186,                0.13559,                0.15445,                0.05388,                 2.6729,                 1.0097,                0.88241,               0.005248,               0.005248,               0.005248
                     51,                 2.6137,                 1.2267,                0.87473,                0.57461,                0.14081,                0.16477,                0.05394,                 2.6319,                 1.0497,                0.85729,               0.005149,               0.005149,               0.005149
                     52,                 2.5735,                 1.1692,                 0.8616,                0.53814,                0.12516,                0.14603,                0.04471,                 2.8751,                 1.1286,                0.88109,                0.00505,                0.00505,                0.00505
                     53,                 2.5596,                 1.1626,                0.86005,                0.38889,                0.12777,                0.26677,                0.09309,                  2.904,                 1.9706,                0.88243,               0.004951,               0.004951,               0.004951
                     54,                 2.5373,                 1.2158,                 0.8538,                 0.6043,                0.15385,                0.17064,                0.05107,                 2.6887,                 1.0857,                0.85256,               0.004852,               0.004852,               0.004852
                     55,                 2.5139,                  1.189,                0.87021,                0.48598,                0.11734,                0.13263,                0.04373,                 2.8545,                 1.1979,                0.87275,               0.004753,               0.004753,               0.004753
                     56,                 2.5426,                 1.1908,                0.87336,                0.59649,                0.16037,                0.16419,                 0.0558,                 2.5144,                 1.0495,                0.85982,               0.004654,               0.004654,               0.004654
                     57,                 2.5758,                 1.1469,                0.85766,                0.62287,                0.15254,                0.18479,                0.05982,                 2.6018,                 1.0123,                0.86952,               0.004555,               0.004555,               0.004555
                     58,                 2.4276,                 1.1685,                0.87127,                 0.5521,                0.15645,                0.16496,                0.05735,                 2.5921,                 1.0465,                0.85746,               0.004456,               0.004456,               0.004456
                     59,                 2.5399,                 1.2097,                0.86308,                0.63028,                0.16819,                0.21965,                0.07328,                 2.4871,                 1.0359,                0.84926,               0.004357,               0.004357,               0.004357
                     60,                 2.4327,                 1.1318,                0.85479,                0.44654,                0.12516,                0.14065,                 0.0418,                 2.8768,                 1.1897,                0.87041,               0.004258,               0.004258,               0.004258
