                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 2.6988,                 1.1265,                0.87055,                0.59214,                0.14863,                0.17751,                0.06012,                  2.721,                0.97368,                0.87315,               0.006634,               0.006634,               0.006634
                     37,                 2.7836,                 1.1818,                0.88386,                0.56563,                0.16558,                0.19505,                0.06275,                 2.8466,                 1.0737,                0.86321,               0.006535,               0.006535,               0.006535
                     38,                 2.7913,                 1.2324,                0.86729,                0.62132,                0.15515,                0.17315,                0.05801,                 2.7058,                   1.02,                0.85356,               0.006436,               0.006436,               0.006436
                     39,                 2.7414,                  1.152,                0.88557,                0.47822,                0.12386,                0.13769,                0.04063,                  3.122,                 1.2092,                0.87394,               0.006337,               0.006337,               0.006337
                     40,                 2.7118,                 1.2078,                0.87171,                0.54605,                0.14863,                0.19152,                0.07272,                 2.7556,                 1.0232,                0.86626,               0.006238,               0.006238,               0.006238
                     41,                 2.6397,                 1.1722,                0.88037,                 0.6141,                0.16037,                0.19074,                0.06671,                 2.6621,                0.97678,                0.87145,               0.006139,               0.006139,               0.006139
                     42,                 2.6339,                 1.1722,                0.86291,                 0.5978,                0.14472,                0.17417,                0.05758,                  2.781,                 1.0004,                 0.8604,                0.00604,                0.00604,                0.00604
                     43,                 2.7262,                 1.1687,                0.86328,                0.50044,                0.14211,                0.16274,                0.04837,                 3.0389,                 1.1558,                0.87823,               0.005941,               0.005941,               0.005941
                     44,                  2.695,                 1.1785,                0.86247,                0.57365,                0.14993,                0.17144,                0.05794,                 2.7902,                 1.0111,                0.85639,               0.005842,               0.005842,               0.005842
                     45,                 2.6311,                 1.1919,                0.86073,                0.59675,                0.15821,                0.18626,                0.06609,                 2.6554,                 0.9655,                0.85678,               0.005743,               0.005743,               0.005743
                     46,                 2.6382,                 1.1532,                0.88101,                0.60171,                0.15254,                 0.2073,                0.07443,                 2.6848,                0.94321,                0.86014,               0.005644,               0.005644,               0.005644
                     47,                 2.7534,                  1.162,                0.86157,                0.59258,                0.15254,                0.20685,                0.07305,                 2.7053,                0.95267,                0.85842,               0.005545,               0.005545,               0.005545
                     48,                 2.6172,                 1.1485,                0.86505,                0.67675,                 0.1721,                0.23821,                0.08826,                 2.4622,                0.92097,                0.84708,               0.005446,               0.005446,               0.005446
                     49,                   2.63,                 1.1465,                0.86151,                0.59979,                0.15776,                0.20561,                0.07447,                  2.542,                0.92166,                 0.8515,               0.005347,               0.005347,               0.005347
                     50,                 2.6204,                 1.1719,                 0.8414,                0.56704,                0.15776,                0.17314,                0.06115,                 2.6787,                0.99969,                0.85896,               0.005248,               0.005248,               0.005248
                     51,                  2.594,                 1.1256,                0.86375,                0.65851,                0.16594,                0.22921,                0.08502,                 2.5194,                 0.9401,                 0.8627,               0.005149,               0.005149,               0.005149
                     52,                 2.6092,                 1.0685,                0.85501,                0.60071,                0.14733,                0.19032,                0.06818,                 2.6679,                0.95042,                0.86461,                0.00505,                0.00505,                0.00505
                     53,                 2.5173,                 1.0773,                0.85524,                0.64222,                0.16949,                0.22539,                0.08212,                  2.547,                0.92523,                0.87066,               0.004951,               0.004951,               0.004951
                     54,                  2.553,                 1.1334,                0.84773,                0.58135,                0.16037,                 0.1814,                0.06385,                 2.7889,                0.98228,                0.87272,               0.004852,               0.004852,               0.004852
                     55,                 2.6398,                 1.1375,                 0.8711,                0.52762,                0.14733,                0.17032,                0.05579,                 2.7308,                 1.0147,                0.88772,               0.004753,               0.004753,               0.004753
                     56,                 2.5729,                 1.1072,                0.86842,                0.60948,                0.16428,                 0.1993,                0.06588,                 2.6117,                0.98433,                0.86117,               0.004654,               0.004654,               0.004654
                     57,                 2.5822,                 1.0731,                0.85318,                0.56881,                0.15651,                 0.1828,                0.06296,                 2.6588,                 1.0078,                 0.8674,               0.004555,               0.004555,               0.004555
                     58,                  2.472,                 1.0839,                0.86267,                0.58144,                0.14602,                 0.1866,                0.06044,                 2.8028,                 0.9412,                0.87287,               0.004456,               0.004456,               0.004456
                     59,                 2.5846,                 1.1319,                0.85415,                0.63037,                0.16949,                0.20757,                0.07488,                 2.5699,                0.93858,                0.85571,               0.004357,               0.004357,               0.004357
                     60,                  2.529,                 1.0673,                0.85201,                0.69808,                 0.1721,                 0.2325,                 0.0899,                 2.4206,                0.84904,                0.84238,               0.004258,               0.004258,               0.004258
                     61,                 2.5884,                 1.1091,                0.86084,                0.68733,                0.16428,                0.24367,                0.09717,                 2.4502,                0.85628,                0.85881,               0.004159,               0.004159,               0.004159
                     62,                  2.542,                 1.1387,                0.87335,                0.58232,                0.16297,                0.19158,                0.06394,                 2.7515,                0.97186,                0.87536,                0.00406,                0.00406,                0.00406
                     63,                  2.503,                  1.109,                0.85847,                0.61212,                0.15776,                0.20763,                0.07373,                 2.6497,                 0.9272,                0.86603,               0.003961,               0.003961,               0.003961
                     64,                 2.4136,                 1.0882,                0.84747,                0.58698,                0.16491,                0.20837,                0.07768,                 2.5217,                0.87966,                0.84932,               0.003862,               0.003862,               0.003862
                     65,                 2.4312,                 1.0416,                0.86654,                0.64084,                0.16428,                0.24893,                0.09217,                 2.5945,                0.88001,                0.87449,               0.003763,               0.003763,               0.003763
                     66,                 2.4479,                 1.0769,                 0.8605,                0.64675,                 0.1647,                0.20756,                0.07322,                 2.6087,                0.90802,                0.88391,               0.003664,               0.003664,               0.003664
