                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 2.2867,                 1.0257,                  0.968,                 0.7721,                0.35854,                0.39218,                0.13856,                 2.4016,                 1.0497,                0.93193,              0.0013268,              0.0013268,              0.0013268
                     37,                 2.2941,                 1.0713,                0.97459,                0.81036,                0.36767,                0.41126,                0.15627,                  2.317,                0.99989,                0.91093,               0.001307,               0.001307,               0.001307
                     38,                  2.326,                 1.0537,                0.95673,                0.81588,                0.36115,                0.42879,                0.16942,                 2.3377,                 1.0255,                0.92673,              0.0012872,              0.0012872,              0.0012872
                     39,                 2.2061,                 1.0312,                0.96977,                0.79899,                0.36245,                0.43043,                0.16458,                 2.3979,                 1.0473,                0.94915,              0.0012674,              0.0012674,              0.0012674
                     40,                 2.2373,                 1.0312,                0.95684,                0.75489,                0.34681,                0.38947,                0.14454,                 2.4367,                 1.0565,                0.94705,              0.0012476,              0.0012476,              0.0012476
                     41,                 2.2843,                 1.0725,                0.99185,                0.75954,                 0.3442,                0.39823,                0.15248,                 2.4526,                  1.041,                0.94583,              0.0012278,              0.0012278,              0.0012278
                     42,                 2.2385,                 1.0127,                0.94742,                0.74675,                0.35724,                0.38705,                  0.142,                 2.3062,                  0.986,                0.93458,               0.001208,               0.001208,               0.001208
                     43,                 2.2301,                  1.029,                0.95019,                0.79329,                0.36245,                0.41086,                0.15498,                 2.3238,                 1.0026,                0.93451,              0.0011882,              0.0011882,              0.0011882
                     44,                  2.227,                 1.0588,                0.96503,                 0.8279,                0.36376,                0.42526,                0.15926,                 2.3122,                0.97789,                0.91779,              0.0011684,              0.0011684,              0.0011684
                     45,                 2.2056,                0.98753,                0.93742,                0.78722,                0.34289,                0.40031,                0.15279,                 2.3201,                0.99463,                 0.9178,              0.0011486,              0.0011486,              0.0011486
                     46,                 2.1943,                0.97912,                0.95311,                0.71264,                0.35332,                0.38599,                0.15173,                 2.2687,                 1.0112,                0.91766,              0.0011288,              0.0011288,              0.0011288
                     47,                 2.2031,                 0.9956,                0.92609,                0.82874,                0.36115,                0.41922,                0.16075,                 2.2284,                 1.0018,                0.92621,               0.001109,               0.001109,               0.001109
                     48,                 2.2029,                  1.002,                0.95219,                0.77594,                0.35202,                0.41689,                0.16568,                 2.2716,                0.96341,                0.90959,              0.0010892,              0.0010892,              0.0010892
                     49,                 2.2521,                 1.0032,                0.96256,                0.75591,                0.34681,                0.39835,                0.15678,                 2.2682,                0.97239,                0.90758,              0.0010694,              0.0010694,              0.0010694
                     50,                 2.2331,                 1.0129,                0.96011,                0.76698,                0.35593,                0.42912,                0.17169,                 2.2373,                0.97024,                0.89964,              0.0010496,              0.0010496,              0.0010496
                     51,                 2.1406,                 0.9812,                0.94483,                0.80084,                0.35593,                0.41945,                0.16298,                 2.2999,                0.96694,                0.91117,              0.0010298,              0.0010298,              0.0010298
                     52,                 2.1326,                0.95786,                0.92355,                0.80455,                0.37027,                0.43161,                0.17351,                 2.1864,                0.92847,                0.90365,                0.00101,                0.00101,                0.00101
                     53,                  2.171,                0.97114,                  0.942,                0.75865,                0.36636,                0.40909,                0.15897,                  2.246,                0.98273,                0.90381,              0.0009902,              0.0009902,              0.0009902
                     54,                 2.1791,                0.99216,                0.95022,                 0.8095,                0.37673,                 0.4136,                0.16286,                 2.2284,                0.98923,                0.92189,              0.0009704,              0.0009704,              0.0009704
                     55,                 2.1865,                 0.9858,                0.95262,                0.79226,                0.35463,                0.40798,                0.15917,                 2.2823,                0.96076,                0.91437,              0.0009506,              0.0009506,              0.0009506
                     56,                  2.159,                0.99261,                0.95988,                0.81917,                 0.3781,                0.42284,                0.16754,                 2.1934,                0.97123,                0.90026,              0.0009308,              0.0009308,              0.0009308
                     57,                 2.1328,                0.98458,                0.92609,                0.77697,                0.36636,                0.42715,                0.17483,                 2.2534,                0.95808,                0.91404,               0.000911,               0.000911,               0.000911
                     58,                 2.0957,                0.95136,                0.93925,                0.78822,                0.35463,                0.39638,                0.14842,                 2.4515,                 1.0492,                0.93053,              0.0008912,              0.0008912,              0.0008912
                     59,                 2.1753,                0.98386,                0.93938,                 0.7533,                0.34811,                0.39384,                0.15724,                 2.3139,                 1.0208,                0.91823,              0.0008714,              0.0008714,              0.0008714
                     60,                 2.1144,                0.95136,                0.92965,                 0.7957,                0.35984,                0.42385,                0.17095,                  2.236,                0.95648,                0.90121,              0.0008516,              0.0008516,              0.0008516
                     61,                 2.1426,                0.97021,                0.94588,                0.78004,                0.37027,                 0.4088,                0.16154,                 2.2067,                0.96433,                0.90045,              0.0008318,              0.0008318,              0.0008318
                     62,                 2.1305,                 0.9788,                0.95066,                0.76421,                0.35463,                0.39966,                0.15754,                 2.2941,                 1.0008,                0.91988,               0.000812,               0.000812,               0.000812
                     63,                  2.115,                0.95291,                0.93897,                0.78157,                0.35724,                0.41202,                 0.1633,                 2.2815,                0.99361,                0.91744,              0.0007922,              0.0007922,              0.0007922
                     64,                 2.1309,                0.97194,                0.93801,                0.78181,                0.35463,                0.40658,                0.16761,                 2.2632,                0.99889,                0.92183,              0.0007724,              0.0007724,              0.0007724
                     65,                 2.1117,                0.95655,                0.95065,                0.77286,                0.35724,                0.42109,                0.16596,                 2.2444,                0.97295,                0.91535,              0.0007526,              0.0007526,              0.0007526
                     66,                 2.1018,                0.94989,                0.92741,                0.80696,                0.35854,                0.40746,                0.16816,                 2.2039,                0.96983,                0.90374,              0.0007328,              0.0007328,              0.0007328
                     67,                 2.1386,                 0.9655,                0.94007,                0.79397,                0.36677,                0.41128,                0.16138,                 2.2382,                 0.9619,                0.92465,               0.000713,               0.000713,               0.000713
                     68,                  2.059,                0.95544,                0.92911,                0.79482,                0.36767,                0.41453,                0.16452,                 2.2512,                0.98006,                0.92212,              0.0006932,              0.0006932,              0.0006932
                     69,                  2.173,                0.99855,                0.93585,                0.79919,                0.36245,                0.41322,                0.16794,                 2.2069,                 0.9578,                0.90614,              0.0006734,              0.0006734,              0.0006734
                     70,                 2.0772,                0.92734,                0.93755,                0.83107,                0.36506,                0.42618,                0.17287,                 2.1752,                0.93746,                0.89792,              0.0006536,              0.0006536,              0.0006536
                     71,                 2.0669,                0.92712,                0.93021,                 0.7886,                0.36245,                0.41097,                0.16439,                 2.2087,                0.94706,                0.89962,              0.0006338,              0.0006338,              0.0006338
                     72,                 2.0773,                0.92347,                0.92503,                0.81109,                0.36767,                0.43383,                0.17203,                 2.2302,                0.95034,                0.90999,               0.000614,               0.000614,               0.000614
                     73,                 2.0852,                0.92648,                0.90022,                  0.813,                0.36277,                0.42328,                0.17337,                 2.2081,                0.95924,                0.90986,              0.0005942,              0.0005942,              0.0005942
                     74,                 2.0974,                 0.9365,                0.91576,                0.79197,                0.37158,                0.41638,                0.17043,                 2.2049,                0.95436,                0.89517,              0.0005744,              0.0005744,              0.0005744
                     75,                 2.0598,                0.92593,                0.92175,                0.79348,                0.37027,                0.42664,                0.17777,                 2.1462,                 0.9215,                0.90928,              0.0005546,              0.0005546,              0.0005546
                     76,                 2.0216,                 0.8977,                0.92002,                0.79446,                0.37549,                0.42813,                0.17427,                  2.162,                0.94824,                0.88977,              0.0005348,              0.0005348,              0.0005348
                     77,                 2.0404,                0.90538,                0.92484,                 0.7817,                0.37419,                 0.4334,                0.17511,                 2.2061,                0.96414,                0.90485,               0.000515,               0.000515,               0.000515
                     78,                 2.0593,                0.91459,                0.91487,                0.80516,                0.36767,                0.42477,                0.17559,                 2.2072,                0.95454,                0.89965,              0.0004952,              0.0004952,              0.0004952
                     79,                  2.077,                  0.921,                0.92195,                 0.8171,                0.37549,                0.43137,                0.17521,                 2.1932,                 0.9786,                0.91262,              0.0004754,              0.0004754,              0.0004754
                     80,                 2.0417,                0.89763,                0.90843,                0.79525,                0.37549,                 0.4382,                0.18224,                 2.1267,                0.93999,                0.90209,              0.0004556,              0.0004556,              0.0004556
                     81,                 2.0295,                 0.9026,                0.90939,                0.76295,                0.36245,                0.41559,                 0.1711,                 2.1847,                0.94201,                0.90568,              0.0004358,              0.0004358,              0.0004358
                     82,                 2.0194,                0.88137,                0.92191,                0.77503,                0.36832,                0.42879,                0.17654,                 2.2055,                 0.9631,                0.90182,               0.000416,               0.000416,               0.000416
                     83,                 2.0453,                0.90398,                0.92972,                0.77666,                0.37177,                0.43414,                0.17667,                 2.1984,                0.94821,                0.91421,              0.0003962,              0.0003962,              0.0003962
                     84,                 2.0422,                0.90004,                0.92538,                0.78644,                0.36969,                0.42335,                0.17492,                 2.1939,                0.94147,                0.90205,              0.0003764,              0.0003764,              0.0003764
                     85,                 2.0052,                0.91145,                0.92031,                0.78933,                0.37615,                0.42738,                0.17612,                 2.2001,                0.95341,                0.90888,              0.0003566,              0.0003566,              0.0003566
                     86,                 2.0588,                0.92773,                0.90716,                0.77271,                0.36347,                0.41367,                0.17296,                 2.1774,                0.96155,                0.89998,              0.0003368,              0.0003368,              0.0003368
                     87,                 2.0143,                0.88784,                0.91839,                0.78396,                0.37549,                0.42893,                0.17712,                 2.1835,                0.93991,                0.91227,               0.000317,               0.000317,               0.000317
                     88,                 1.9993,                0.89759,                0.92353,                0.78112,                0.38153,                0.43034,                0.17752,                 2.1812,                0.92979,                0.92641,              0.0002972,              0.0002972,              0.0002972
                     89,                  1.985,                0.89138,                0.91874,                0.80547,                 0.3725,                0.42857,                 0.1699,                 2.2002,                0.94938,                0.91382,              0.0002774,              0.0002774,              0.0002774
                     90,                 1.9956,                0.89071,                0.92068,                 0.7929,                0.36636,                0.43094,                 0.1782,                 2.1552,                0.91365,                0.89701,              0.0002576,              0.0002576,              0.0002576
                     91,                 2.0013,                0.89774,                0.91755,                0.80354,                0.38395,                0.44441,                0.18088,                  2.163,                0.94703,                0.91893,              0.0002378,              0.0002378,              0.0002378
                     92,                  2.072,                0.91532,                0.91389,                0.77444,                0.37419,                0.42257,                0.17186,                 2.1569,                0.95774,                0.91573,               0.000218,               0.000218,               0.000218
                     93,                 2.0368,                0.89433,                 0.9069,                0.78265,                 0.3794,                0.42699,                0.16701,                 2.2095,                 0.9414,                0.90356,              0.0001982,              0.0001982,              0.0001982
                     94,                  1.991,                0.89944,                0.91504,                 0.7761,                 0.3781,                0.43218,                0.17112,                 2.2418,                0.96651,                 0.9098,              0.0001784,              0.0001784,              0.0001784
                     95,                  1.986,                0.87492,                0.91418,                0.77905,                0.38331,                0.43156,                0.17365,                 2.2285,                0.96186,                0.91193,              0.0001586,              0.0001586,              0.0001586
                     96,                 2.0048,                 0.8957,                0.92063,                0.77626,                0.37545,                0.42454,                0.17299,                 2.2066,                0.95345,                 0.9009,              0.0001388,              0.0001388,              0.0001388
                     97,                 1.9451,                0.86573,                0.90655,                0.78879,                0.38853,                0.43681,                0.17255,                 2.2105,                0.95259,                0.90637,               0.000119,               0.000119,               0.000119
                     98,                 1.9795,                 0.8951,                0.91749,                0.77556,                0.38331,                0.42954,                0.17249,                 2.1691,                0.93606,                0.90256,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 1.9867,                0.89411,                0.92767,                 0.7583,                0.37549,                0.42884,                0.17325,                  2.203,                0.95224,                 0.9175,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 1.9992,                0.90013,                 0.9085,                 0.7418,                 0.3781,                 0.4199,                0.17004,                 2.2009,                0.95152,                0.90543,               5.96e-05,               5.96e-05,               5.96e-05
