                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.2933,                 1.0288,                0.97293,                0.74025,                0.34926,                0.38238,                0.13671,                 2.4579,                 1.1139,                0.94294,              0.0013466,              0.0013466,              0.0013466
                     36,                 2.3028,                 1.0251,                0.97519,                0.74203,                0.36245,                0.37511,                0.13368,                 2.3198,                 1.0816,                0.92639,              0.0013268,              0.0013268,              0.0013268
                     37,                 2.2887,                 1.0576,                0.96776,                 0.7769,                0.36776,                0.41588,                 0.1568,                 2.3186,                 1.0097,                  0.921,               0.001307,               0.001307,               0.001307
                     38,                 2.3255,                 1.0652,                 0.9642,                0.78524,                0.33507,                0.38063,                0.14487,                 2.2647,                 1.0044,                0.92152,              0.0012872,              0.0012872,              0.0012872
                     39,                 2.2458,                 1.0534,                0.98106,                0.77234,                0.35332,                0.41877,                0.16814,                 2.2644,                 0.9715,                0.92024,              0.0012674,              0.0012674,              0.0012674
                     40,                 2.2205,                 1.0232,                0.96082,                0.74695,                0.34941,                0.39518,                0.13906,                 2.3655,                 1.0624,                0.93523,              0.0012476,              0.0012476,              0.0012476
                     41,                 2.2949,                 1.0832,                0.99141,                0.74562,                0.35157,                 0.4142,                0.15342,                 2.3907,                 1.0162,                0.92307,              0.0012278,              0.0012278,              0.0012278
                     42,                 2.2404,                 1.0312,                 0.9513,                0.76186,                0.34941,                0.41522,                0.16478,                 2.2496,                0.97247,                0.93297,               0.001208,               0.001208,               0.001208
                     43,                 2.2489,                 1.0273,                0.95426,                0.71703,                0.35019,                0.37488,                0.13312,                 2.4854,                 1.0542,                0.92972,              0.0011882,              0.0011882,              0.0011882
                     44,                 2.2563,                  1.042,                0.96574,                0.78619,                0.34941,                0.40824,                0.14926,                 2.3855,                 1.0252,                0.92956,              0.0011684,              0.0011684,              0.0011684
                     45,                 2.2159,                0.99026,                0.94041,                0.71321,                0.36506,                0.40247,                0.15997,                 2.2892,                  0.994,                0.93524,              0.0011486,              0.0011486,              0.0011486
                     46,                 2.2569,                 0.9955,                 0.9673,                 0.7628,                0.35332,                0.41954,                0.16399,                 2.2953,                0.96271,                0.94848,              0.0011288,              0.0011288,              0.0011288
                     47,                 2.2305,                 1.0037,                0.93085,                0.79431,                0.35984,                0.40511,                0.15132,                 2.3835,                  1.018,                0.94165,               0.001109,               0.001109,               0.001109
                     48,                 2.2448,                  1.021,                0.95761,                0.74984,                0.33898,                0.37892,                0.14495,                 2.3877,                 1.0426,                0.92732,              0.0010892,              0.0010892,              0.0010892
                     49,                 2.2385,                 1.0033,                 0.9588,                0.75267,                0.34122,                0.39395,                0.15488,                 2.3294,                0.98782,                0.93489,              0.0010694,              0.0010694,              0.0010694
                     50,                 2.2357,                 1.0084,                0.95841,                0.77036,                0.35864,                0.40996,                0.15872,                 2.2264,                0.95493,                0.92101,              0.0010496,              0.0010496,              0.0010496
                     51,                 2.1869,                0.99306,                0.95127,                0.75432,                0.36506,                0.40556,                 0.1541,                 2.3654,                 1.0155,                0.93537,              0.0010298,              0.0010298,              0.0010298
                     52,                 2.1456,                0.94745,                0.92447,                0.78572,                0.35854,                0.41225,                0.16203,                 2.3112,                0.98813,                0.94234,                0.00101,                0.00101,                0.00101
                     53,                 2.1811,                0.97876,                0.94308,                0.75189,                0.35072,                0.41292,                0.16193,                 2.3326,                0.98123,                0.94103,              0.0009902,              0.0009902,              0.0009902
                     54,                 2.2008,                 0.9985,                0.95196,                0.77892,                0.35984,                 0.4167,                0.15934,                 2.3063,                0.98997,                0.94598,              0.0009704,              0.0009704,              0.0009704
                     55,                 2.2018,                0.98204,                0.95564,                0.75454,                0.34811,                0.41119,                  0.162,                 2.2755,                0.96962,                0.93772,              0.0009506,              0.0009506,              0.0009506
                     56,                 2.2111,                 1.0104,                0.96606,                0.80899,                0.35332,                0.39857,                0.14882,                 2.3548,                 1.0265,                 0.9374,              0.0009308,              0.0009308,              0.0009308
                     57,                 2.1464,                0.98141,                 0.9298,                0.80977,                0.37027,                0.43597,                0.17693,                 2.2596,                0.97921,                0.92823,               0.000911,               0.000911,               0.000911
                     58,                 2.1144,                0.96777,                0.94488,                0.78149,                0.35854,                0.41161,                0.15488,                 2.3882,                 1.0255,                0.92338,              0.0008912,              0.0008912,              0.0008912
                     59,                 2.1891,                0.97543,                0.94256,                0.76235,                0.35593,                0.41359,                0.15961,                 2.3137,                0.98691,                0.91117,              0.0008714,              0.0008714,              0.0008714
                     60,                 2.1111,                0.95953,                0.92861,                0.78588,                0.36115,                 0.4236,                0.16666,                 2.2864,                0.96324,                0.92053,              0.0008516,              0.0008516,              0.0008516
                     61,                  2.173,                0.98341,                0.95029,                0.83776,                0.36897,                0.42906,                0.16318,                 2.2292,                0.97044,                0.90967,              0.0008318,              0.0008318,              0.0008318
