                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 2.3367,                 1.1495,                0.92929,                0.78244,                0.35636,                0.38716,                0.15149,                 2.4658,                 1.1439,                 0.9084,               0.002377,               0.002377,               0.002377
                     80,                 2.3176,                 1.1167,                 0.9256,                0.71207,                0.31421,                 0.3234,                0.12058,                 2.6882,                 1.2446,                 0.9393,               0.002278,               0.002278,               0.002278
                     81,                  2.291,                 1.1005,                0.91828,                0.67388,                0.32725,                0.33197,                0.11364,                 2.7733,                 1.2142,                 0.9459,               0.002179,               0.002179,               0.002179
                     82,                 2.2732,                  1.074,                0.92805,                0.75509,                0.35072,                0.37149,                0.14072,                 2.5105,                 1.0815,                0.91138,                0.00208,                0.00208,                0.00208
                     83,                 2.2733,                 1.1164,                0.93919,                0.75574,                0.34681,                0.37627,                 0.1371,                 2.5596,                 1.1137,                0.91512,               0.001981,               0.001981,               0.001981
                     84,                 2.2636,                  1.126,                0.92556,                0.73865,                0.35463,                0.39004,                0.14018,                 2.5452,                 1.1174,                0.91331,               0.001882,               0.001882,               0.001882
                     85,                 2.2457,                 1.1296,                0.93255,                0.74869,                0.35724,                0.37071,                0.13658,                 2.5196,                 1.0999,                0.92069,               0.001783,               0.001783,               0.001783
                     86,                 2.2906,                 1.1388,                0.91601,                0.75296,                0.33638,                0.35337,                0.12671,                 2.6544,                 1.1722,                0.93341,               0.001684,               0.001684,               0.001684
                     87,                 2.2843,                 1.0931,                0.92801,                0.70068,                0.32986,                0.34101,                0.12113,                 2.7051,                 1.1938,                0.94582,               0.001585,               0.001585,               0.001585
                     88,                 2.2672,                 1.0892,                0.93616,                0.81409,                0.35724,                0.40839,                 0.1585,                 2.4153,                 1.0794,                0.90662,               0.001486,               0.001486,               0.001486
                     89,                  2.233,                  1.117,                0.92583,                0.76785,                0.35362,                0.38078,                0.14447,                 2.5408,                 1.0984,                0.91235,               0.001387,               0.001387,               0.001387
                     90,                 2.2777,                 1.1068,                0.93476,                0.75798,                0.35593,                 0.3827,                0.14742,                 2.4671,                 1.0964,                0.91278,               0.001288,               0.001288,               0.001288
                     91,                 2.2398,                 1.1284,                0.92591,                0.77322,                0.35118,                0.37431,                0.14331,                 2.4983,                 1.0777,                0.90738,               0.001189,               0.001189,               0.001189
                     92,                 2.3391,                 1.1385,                0.93011,                 0.6966,                0.32986,                0.33825,                0.11692,                 2.7373,                 1.2005,                 0.9496,                0.00109,                0.00109,                0.00109
                     93,                 2.2823,                 1.0922,                0.92783,                0.75965,                0.34941,                0.38528,                0.14608,                 2.5318,                 1.0968,                0.91716,               0.000991,               0.000991,               0.000991
                     94,                 2.2765,                 1.1205,                0.93603,                0.74873,                0.34811,                0.37863,                0.14308,                 2.5097,                 1.0898,                0.91112,               0.000892,               0.000892,               0.000892
                     95,                 2.2693,                 1.1052,                0.92672,                0.75715,                0.34029,                 0.3614,                0.13062,                 2.5577,                 1.1167,                  0.907,               0.000793,               0.000793,               0.000793
                     96,                 2.2458,                 1.1059,                0.93316,                0.77136,                0.35593,                0.38908,                0.15491,                 2.4666,                  1.075,                0.89806,               0.000694,               0.000694,               0.000694
                     97,                 2.1898,                  1.067,                0.92168,                0.79679,                0.35275,                   0.39,                 0.1473,                 2.5047,                 1.0988,                0.90396,               0.000595,               0.000595,               0.000595
                     98,                 2.2421,                 1.1143,                0.92473,                0.78327,                0.36115,                 0.3963,                0.15225,                 2.4168,                 1.0603,                0.89362,               0.000496,               0.000496,               0.000496
                     99,                 2.2354,                 1.1075,                0.93693,                0.75476,                0.34909,                0.37979,                 0.1504,                 2.4246,                 1.0673,                0.89833,               0.000397,               0.000397,               0.000397
                    100,                 2.2387,                 1.1205,                0.91271,                0.71551,                0.34941,                0.37537,                0.14066,                  2.497,                 1.1131,                0.90317,               0.000298,               0.000298,               0.000298
