                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 2.3454,                 1.1005,                0.97602,                0.69358,                0.33507,                0.32925,                0.11201,                 2.6189,                 1.2936,                0.95531,               0.006634,               0.006634,               0.006634
                     37,                 2.3416,                 1.1416,                0.96499,                   0.68,                0.33377,                0.36394,                0.13544,                 2.3701,                 1.0661,                0.92304,               0.006535,               0.006535,               0.006535
                     38,                 2.4255,                 1.1262,                0.97015,                0.65645,                 0.3103,                0.31403,                0.10383,                 2.6517,                 1.1929,                0.95757,               0.006436,               0.006436,               0.006436
                     39,                 2.2834,                  1.132,                0.97658,                0.74267,                0.34941,                0.38733,                0.14513,                 2.3909,                 1.1042,                0.91556,               0.006337,               0.006337,               0.006337
                     40,                 2.3443,                 1.1134,                0.96109,                 0.7256,                0.32407,                0.33913,                0.12088,                 2.6338,                 1.2471,                  0.926,               0.006238,               0.006238,               0.006238
                     41,                 2.4075,                 1.2242,                0.98732,                0.74534,                0.35106,                0.38959,                0.14924,                 2.4668,                 1.1579,                0.91744,               0.006139,               0.006139,               0.006139
                     42,                 2.3613,                 1.1717,                0.95094,                0.70507,                 0.3442,                0.40164,                0.15653,                 2.4587,                 1.2014,                0.91873,                0.00604,                0.00604,                0.00604
                     43,                 2.4351,                 1.2129,                0.95374,                0.68082,                0.30508,                0.32423,                0.10969,                 2.9075,                 1.2245,                 1.0119,               0.005941,               0.005941,               0.005941
                     44,                 2.3694,                 1.2168,                0.96312,                0.72952,                0.31943,                0.31977,                0.11738,                 2.6349,                 1.3332,                0.95253,               0.005842,               0.005842,               0.005842
                     45,                 2.3423,                 1.1291,                0.94149,                0.74663,                0.33377,                0.36482,                0.13111,                 2.5994,                 1.3397,                 0.9317,               0.005743,               0.005743,               0.005743
                     46,                 2.3296,                 1.1236,                0.95325,                 0.7397,                0.31812,                0.34852,                0.13202,                  2.535,                 1.1929,                0.91211,               0.005644,               0.005644,               0.005644
                     47,                 2.3587,                 1.1576,                0.93495,                0.75818,                0.34289,                0.37251,                0.13327,                 2.6181,                 1.2337,                0.93171,               0.005545,               0.005545,               0.005545
                     48,                  2.294,                 1.1445,                0.94394,                0.72107,                 0.3539,                0.39065,                0.15042,                 2.4712,                 1.1897,                0.90808,               0.005446,               0.005446,               0.005446
